utterance_id,question_type
ictr_bagosora_et_al_nan_nan_4_utt00352,open
ictr_bagosora_et_al_nan_nan_4_utt00353,open
ictr_bagosora_et_al_nan_nan_4_utt00354,open
ictr_bagosora_et_al_nan_nan_4_utt00355,open
ictr_bagosora_et_al_nan_nan_4_utt00356,open
ictr_bagosora_et_al_nan_nan_4_utt00357,open
ictr_bagosora_et_al_nan_nan_4_utt00358,open
ictr_bagosora_et_al_nan_nan_4_utt00359,open
ictr_bagosora_et_al_nan_nan_4_utt00360,open
ictr_bagosora_et_al_nan_nan_4_utt00361,open
ictr_bagosora_et_al_nan_nan_4_utt00362,open
ictr_bagosora_et_al_nan_nan_4_utt00363,open
ictr_bagosora_et_al_nan_nan_4_utt00364,open
ictr_bagosora_et_al_nan_nan_4_utt00365,open
ictr_bagosora_et_al_nan_nan_4_utt00366,open
ictr_bagosora_et_al_nan_nan_4_utt00367,open
ictr_bagosora_et_al_nan_nan_4_utt00368,open
ictr_bagosora_et_al_nan_nan_4_utt00369,open
ictr_bagosora_et_al_nan_nan_4_utt00370,open
ictr_bagosora_et_al_nan_nan_4_utt00371,open
ictr_bagosora_et_al_nan_nan_4_utt00372,open
ictr_bagosora_et_al_nan_nan_4_utt00373,open
ictr_bagosora_et_al_nan_nan_4_utt00374,open
ictr_bagosora_et_al_nan_nan_4_utt00375,open
ictr_bagosora_et_al_nan_nan_4_utt00376,open
ictr_bagosora_et_al_nan_nan_4_utt00377,open
ictr_bagosora_et_al_nan_nan_4_utt00378,open
ictr_bagosora_et_al_nan_nan_4_utt00379,open
ictr_bagosora_et_al_nan_nan_4_utt00380,open
ictr_bagosora_et_al_nan_nan_4_utt00381,open
ictr_bagosora_et_al_nan_nan_4_utt00382,open
ictr_bagosora_et_al_nan_nan_4_utt00383,open
ictr_bagosora_et_al_nan_nan_4_utt00384,open
ictr_bagosora_et_al_nan_nan_4_utt00385,open
ictr_bagosora_et_al_nan_nan_4_utt00386,open
ictr_bagosora_et_al_nan_nan_4_utt00387,open
ictr_bagosora_et_al_nan_nan_4_utt00388,open
ictr_bagosora_et_al_nan_nan_4_utt00389,open
ictr_bagosora_et_al_nan_nan_4_utt00390,open
ictr_bagosora_et_al_nan_nan_4_utt00391,open
ictr_bagosora_et_al_nan_nan_4_utt00392,open
ictr_bagosora_et_al_nan_nan_4_utt00393,open
ictr_bagosora_et_al_nan_nan_4_utt00394,open
ictr_bagosora_et_al_nan_nan_4_utt00395,open
ictr_bagosora_et_al_nan_nan_4_utt00396,open
ictr_bagosora_et_al_nan_nan_4_utt00397,open
ictr_bagosora_et_al_nan_nan_4_utt00398,open
ictr_bagosora_et_al_nan_nan_4_utt00399,open
ictr_bagosora_et_al_nan_nan_4_utt00400,open
ictr_bagosora_et_al_nan_nan_4_utt00401,open
ictr_bagosora_et_al_nan_nan_4_utt00402,open
ictr_bagosora_et_al_nan_nan_4_utt00403,open
ictr_bagosora_et_al_nan_nan_4_utt00404,open
ictr_bagosora_et_al_nan_nan_4_utt00405,open
ictr_bagosora_et_al_nan_nan_4_utt00406,open
ictr_bagosora_et_al_nan_nan_4_utt00407,open
ictr_bagosora_et_al_nan_nan_4_utt00408,open
ictr_bagosora_et_al_nan_nan_4_utt00409,open
ictr_bagosora_et_al_nan_nan_4_utt00410,open
ictr_bagosora_et_al_nan_nan_4_utt00411,open
ictr_bagosora_et_al_nan_nan_4_utt00412,open
ictr_bagosora_et_al_nan_nan_4_utt00413,open
ictr_bagosora_et_al_nan_nan_4_utt00414,open
ictr_bagosora_et_al_nan_nan_4_utt00415,open
ictr_bagosora_et_al_nan_nan_4_utt00416,open
ictr_bagosora_et_al_nan_nan_4_utt00417,open
ictr_bagosora_et_al_nan_nan_4_utt00418,open
ictr_bagosora_et_al_nan_nan_4_utt00419,open
ictr_bagosora_et_al_nan_nan_4_utt00420,open
ictr_bagosora_et_al_nan_nan_4_utt00421,open
ictr_bagosora_et_al_nan_nan_4_utt00422,open
ictr_bagosora_et_al_nan_nan_4_utt00423,open
ictr_bagosora_et_al_nan_nan_4_utt00424,open
ictr_bagosora_et_al_nan_nan_4_utt00425,open
ictr_bagosora_et_al_nan_nan_4_utt00426,open
ictr_bagosora_et_al_nan_nan_4_utt00427,open
ictr_bagosora_et_al_nan_nan_4_utt00428,open
ictr_bagosora_et_al_nan_nan_4_utt00429,open
ictr_bagosora_et_al_nan_nan_4_utt00430,open
ictr_bagosora_et_al_nan_nan_4_utt00431,open
ictr_bagosora_et_al_nan_nan_4_utt00432,open
ictr_bagosora_et_al_nan_nan_4_utt00433,open
ictr_bagosora_et_al_nan_nan_4_utt00434,open
ictr_bagosora_et_al_nan_nan_4_utt00435,open
ictr_bagosora_et_al_nan_nan_4_utt00436,open
ictr_bagosora_et_al_nan_nan_4_utt00437,open
ictr_bagosora_et_al_nan_nan_4_utt00438,open
ictr_bagosora_et_al_nan_nan_4_utt00439,open
ictr_bagosora_et_al_nan_nan_4_utt00440,open
ictr_bagosora_et_al_nan_nan_4_utt00441,open
ictr_bagosora_et_al_nan_nan_4_utt00442,open
ictr_bagosora_et_al_nan_nan_4_utt00443,open
ictr_bagosora_et_al_nan_nan_4_utt00444,open
ictr_bagosora_et_al_nan_nan_4_utt00445,open
ictr_bagosora_et_al_nan_nan_4_utt00446,open
ictr_bagosora_et_al_nan_nan_4_utt00447,open
ictr_bagosora_et_al_nan_nan_4_utt00448,open
ictr_bagosora_et_al_nan_nan_4_utt00449,open
ictr_bagosora_et_al_nan_nan_4_utt00450,open
ictr_bagosora_et_al_nan_nan_4_utt00451,open
ictr_bagosora_et_al_nan_nan_4_utt00452,open
ictr_bagosora_et_al_nan_nan_4_utt00453,open
ictr_bagosora_et_al_nan_nan_4_utt00454,open
ictr_bagosora_et_al_nan_nan_4_utt00455,open
ictr_bagosora_et_al_nan_nan_4_utt00456,open
ictr_bagosora_et_al_nan_nan_4_utt00457,open
ictr_bagosora_et_al_nan_nan_4_utt00458,open
ictr_bagosora_et_al_nan_nan_4_utt00459,open
ictr_bagosora_et_al_nan_nan_4_utt00460,open
ictr_bagosora_et_al_nan_nan_4_utt00461,open
ictr_bagosora_et_al_nan_nan_4_utt00462,open
ictr_bagosora_et_al_nan_nan_4_utt00463,open
ictr_bagosora_et_al_nan_nan_4_utt00464,open
ictr_bagosora_et_al_nan_nan_4_utt00465,open
ictr_bagosora_et_al_nan_nan_4_utt00466,open
ictr_bagosora_et_al_nan_nan_4_utt00467,open
ictr_bagosora_et_al_nan_nan_4_utt00468,open
ictr_bagosora_et_al_nan_nan_4_utt00469,open
ictr_bagosora_et_al_nan_nan_4_utt00470,open
ictr_bagosora_et_al_nan_nan_4_utt00471,open
ictr_bagosora_et_al_nan_nan_4_utt00472,open
ictr_bagosora_et_al_nan_nan_4_utt00473,open
ictr_bagosora_et_al_nan_nan_4_utt00474,open
ictr_bagosora_et_al_nan_nan_4_utt00475,open
ictr_bagosora_et_al_nan_nan_4_utt00476,open
ictr_bagosora_et_al_nan_nan_4_utt00477,open
ictr_bagosora_et_al_nan_nan_4_utt00478,open
ictr_bagosora_et_al_nan_nan_4_utt00479,open
ictr_bagosora_et_al_nan_nan_4_utt00480,open
ictr_bagosora_et_al_nan_nan_4_utt00481,open
ictr_bagosora_et_al_nan_nan_4_utt00482,open
ictr_bagosora_et_al_nan_nan_4_utt00483,open
ictr_bagosora_et_al_nan_nan_4_utt00484,open
ictr_bagosora_et_al_nan_nan_4_utt00485,open
ictr_bagosora_et_al_nan_nan_4_utt00486,open
ictr_bagosora_et_al_nan_nan_4_utt00487,open
ictr_bagosora_et_al_nan_nan_4_utt00488,open
ictr_bagosora_et_al_nan_nan_4_utt00489,open
ictr_bagosora_et_al_nan_nan_4_utt00490,open
ictr_bagosora_et_al_nan_nan_4_utt00491,open
ictr_bagosora_et_al_nan_nan_4_utt00492,open
ictr_bagosora_et_al_nan_nan_4_utt00493,open
ictr_bagosora_et_al_nan_nan_4_utt00494,open
ictr_bagosora_et_al_nan_nan_4_utt00495,open
ictr_bagosora_et_al_nan_nan_4_utt00496,open
ictr_bagosora_et_al_nan_nan_4_utt00497,open
ictr_bagosora_et_al_nan_nan_4_utt00498,open
ictr_bagosora_et_al_nan_nan_4_utt00499,open
ictr_bagosora_et_al_nan_nan_4_utt00500,open
ictr_bagosora_et_al_nan_nan_4_utt00501,open
ictr_bagosora_et_al_nan_nan_4_utt00502,open
ictr_bagosora_et_al_nan_nan_4_utt00503,open
ictr_bagosora_et_al_nan_nan_4_utt00504,open
ictr_bagosora_et_al_nan_nan_4_utt00505,open
ictr_bagosora_et_al_nan_nan_4_utt00506,open
ictr_bagosora_et_al_nan_nan_4_utt00507,open
ictr_bagosora_et_al_nan_nan_4_utt00508,open
ictr_bagosora_et_al_nan_nan_4_utt00509,open
ictr_bagosora_et_al_nan_nan_4_utt00510,open
ictr_bagosora_et_al_nan_nan_4_utt00511,open
ictr_bagosora_et_al_nan_nan_4_utt00512,open
ictr_bagosora_et_al_nan_nan_4_utt00513,open
ictr_bagosora_et_al_nan_nan_4_utt00514,open
ictr_bagosora_et_al_nan_nan_4_utt00515,open
ictr_bagosora_et_al_nan_nan_4_utt00516,open
ictr_bagosora_et_al_nan_nan_4_utt00517,open
ictr_bagosora_et_al_nan_nan_4_utt00518,open
ictr_bagosora_et_al_nan_nan_4_utt00519,open
ictr_bagosora_et_al_nan_nan_4_utt00520,open
ictr_bagosora_et_al_nan_nan_4_utt00521,open
ictr_bagosora_et_al_nan_nan_4_utt00522,open
ictr_bagosora_et_al_nan_nan_4_utt00523,open
ictr_bagosora_et_al_nan_nan_4_utt00524,open
ictr_bagosora_et_al_nan_nan_4_utt00525,open
ictr_bagosora_et_al_nan_nan_4_utt00526,open
ictr_bagosora_et_al_nan_nan_4_utt00527,open
ictr_bagosora_et_al_nan_nan_4_utt00528,open
ictr_bagosora_et_al_nan_nan_4_utt00529,open
ictr_bagosora_et_al_nan_nan_4_utt00530,open
ictr_bagosora_et_al_nan_nan_4_utt00531,open
ictr_bagosora_et_al_nan_nan_4_utt00532,open
ictr_bagosora_et_al_nan_nan_4_utt00533,open
ictr_bagosora_et_al_nan_nan_4_utt00534,open
ictr_bagosora_et_al_nan_nan_4_utt00535,open
ictr_bagosora_et_al_nan_nan_4_utt00536,open
ictr_bagosora_et_al_nan_nan_4_utt00537,open
ictr_bagosora_et_al_nan_nan_4_utt00538,open
ictr_bagosora_et_al_nan_nan_4_utt00539,open
ictr_bagosora_et_al_nan_nan_4_utt00540,open
ictr_bagosora_et_al_nan_nan_4_utt00541,open
ictr_bagosora_et_al_nan_nan_4_utt00542,open
ictr_bagosora_et_al_nan_nan_4_utt00543,open
ictr_bagosora_et_al_nan_nan_4_utt00544,open
ictr_bagosora_et_al_nan_nan_4_utt00545,open
ictr_bagosora_et_al_nan_nan_4_utt00546,open
ictr_bagosora_et_al_nan_nan_4_utt00547,open
ictr_bagosora_et_al_nan_nan_4_utt00548,open
ictr_bagosora_et_al_nan_nan_4_utt00549,open
ictr_bagosora_et_al_nan_nan_4_utt00550,open
ictr_bagosora_et_al_nan_nan_4_utt00551,open
ictr_bagosora_et_al_nan_nan_4_utt00552,open
ictr_bagosora_et_al_nan_nan_4_utt00553,open
ictr_bagosora_et_al_nan_nan_4_utt00554,open
ictr_bagosora_et_al_nan_nan_4_utt00555,open
ictr_bagosora_et_al_nan_nan_4_utt00556,open
ictr_bagosora_et_al_nan_nan_4_utt00557,open
ictr_bagosora_et_al_nan_nan_4_utt00558,open
ictr_bagosora_et_al_nan_nan_4_utt00559,open
ictr_bagosora_et_al_nan_nan_4_utt00560,open
ictr_bagosora_et_al_nan_nan_4_utt00561,open
ictr_bagosora_et_al_nan_nan_4_utt00562,open
ictr_bagosora_et_al_nan_nan_4_utt00563,open
ictr_bagosora_et_al_nan_nan_4_utt00564,open
ictr_bagosora_et_al_nan_nan_4_utt00565,open
ictr_bagosora_et_al_nan_nan_4_utt00566,open
ictr_bagosora_et_al_nan_nan_4_utt00567,open
ictr_bagosora_et_al_nan_nan_4_utt00568,open
ictr_bagosora_et_al_nan_nan_4_utt00569,open
ictr_bagosora_et_al_nan_nan_4_utt00570,open
ictr_bagosora_et_al_nan_nan_4_utt00571,open
ictr_bagosora_et_al_nan_nan_4_utt00572,open
ictr_bagosora_et_al_nan_nan_4_utt00573,open
ictr_bagosora_et_al_nan_nan_4_utt00574,open
ictr_bagosora_et_al_nan_nan_4_utt00575,open
ictr_bagosora_et_al_nan_nan_4_utt00576,open
ictr_bagosora_et_al_nan_nan_4_utt00577,open
ictr_bagosora_et_al_nan_nan_4_utt00578,open
ictr_bagosora_et_al_nan_nan_4_utt00579,open
ictr_bagosora_et_al_nan_nan_4_utt00580,open
ictr_bagosora_et_al_nan_nan_4_utt00581,open
ictr_bagosora_et_al_nan_nan_4_utt00582,open
ictr_bagosora_et_al_nan_nan_4_utt00583,open
ictr_bagosora_et_al_nan_nan_4_utt00584,open
ictr_bagosora_et_al_nan_nan_4_utt00585,open
ictr_bagosora_et_al_nan_nan_4_utt00586,open
ictr_bagosora_et_al_nan_nan_4_utt00587,open
ictr_bagosora_et_al_nan_nan_4_utt00588,open
ictr_bagosora_et_al_nan_nan_4_utt00589,open
ictr_bagosora_et_al_nan_nan_4_utt00590,open
ictr_bagosora_et_al_nan_nan_4_utt00591,open
ictr_bagosora_et_al_nan_nan_4_utt00592,open
ictr_bagosora_et_al_nan_nan_4_utt00593,open
ictr_bagosora_et_al_nan_nan_4_utt00594,open
ictr_bagosora_et_al_nan_nan_4_utt00595,open
ictr_bagosora_et_al_nan_nan_4_utt00596,open
ictr_bagosora_et_al_nan_nan_4_utt00597,open
ictr_bagosora_et_al_nan_nan_4_utt00598,open
ictr_bagosora_et_al_nan_nan_4_utt00599,open
ictr_bagosora_et_al_nan_nan_4_utt00600,open
ictr_bagosora_et_al_nan_nan_4_utt00601,open
ictr_bagosora_et_al_nan_nan_4_utt00602,open
ictr_bagosora_et_al_nan_nan_4_utt00603,open
ictr_bagosora_et_al_nan_nan_4_utt00604,open
ictr_bagosora_et_al_nan_nan_4_utt00605,open
ictr_bagosora_et_al_nan_nan_4_utt00606,open
ictr_bagosora_et_al_nan_nan_4_utt00607,open
ictr_bagosora_et_al_nan_nan_4_utt00608,open
ictr_bagosora_et_al_nan_nan_4_utt00609,open
ictr_bagosora_et_al_nan_nan_4_utt00610,open
ictr_bagosora_et_al_nan_nan_4_utt00611,open
ictr_bagosora_et_al_nan_nan_4_utt00612,open
ictr_bagosora_et_al_nan_nan_4_utt00613,open
ictr_bagosora_et_al_nan_nan_4_utt00614,open
ictr_bagosora_et_al_nan_nan_4_utt00615,open
ictr_bagosora_et_al_nan_nan_4_utt00616,open
ictr_bagosora_et_al_nan_nan_4_utt00617,open
ictr_bagosora_et_al_nan_nan_4_utt00618,open
ictr_bagosora_et_al_nan_nan_4_utt00619,open
ictr_bagosora_et_al_nan_nan_4_utt00620,open
ictr_bagosora_et_al_nan_nan_4_utt00621,open
ictr_bagosora_et_al_nan_nan_4_utt00622,open
ictr_bagosora_et_al_nan_nan_4_utt00623,open
ictr_bagosora_et_al_nan_nan_4_utt00624,open
ictr_bagosora_et_al_nan_nan_4_utt00625,open
ictr_bagosora_et_al_nan_nan_4_utt00626,open
ictr_bagosora_et_al_nan_nan_4_utt00627,open
ictr_bagosora_et_al_nan_nan_4_utt00628,open
ictr_bagosora_et_al_nan_nan_4_utt00629,open
ictr_bagosora_et_al_nan_nan_4_utt00630,open
ictr_bagosora_et_al_nan_nan_4_utt00631,open
ictr_bagosora_et_al_nan_nan_4_utt00632,open
ictr_bagosora_et_al_nan_nan_4_utt00633,open
ictr_bagosora_et_al_nan_nan_4_utt00634,open
ictr_bagosora_et_al_nan_nan_4_utt00635,open
ictr_bagosora_et_al_nan_nan_4_utt00636,open
ictr_bagosora_et_al_nan_nan_4_utt00637,open
ictr_bagosora_et_al_nan_nan_4_utt00638,open
ictr_bagosora_et_al_nan_nan_4_utt00639,open
ictr_bagosora_et_al_nan_nan_4_utt00640,open
ictr_bagosora_et_al_nan_nan_4_utt00641,open
ictr_bagosora_et_al_nan_nan_4_utt00642,open
ictr_bagosora_et_al_nan_nan_4_utt00643,open
ictr_bagosora_et_al_nan_nan_4_utt00644,open
ictr_bagosora_et_al_nan_nan_4_utt00645,open
ictr_bagosora_et_al_nan_nan_4_utt00646,open
ictr_bagosora_et_al_nan_nan_4_utt00647,open
ictr_bagosora_et_al_nan_nan_4_utt00648,open
ictr_bagosora_et_al_nan_nan_4_utt00649,open
ictr_akayesu_nan_nan_5_utt00001,open
ictr_akayesu_nan_nan_5_utt00002,open
ictr_akayesu_nan_nan_5_utt00003,open
ictr_akayesu_nan_nan_5_utt00004,open
ictr_akayesu_nan_nan_5_utt00005,open
ictr_akayesu_nan_nan_5_utt00006,open
ictr_akayesu_nan_nan_5_utt00007,open
ictr_akayesu_nan_nan_5_utt00008,open
ictr_akayesu_nan_nan_5_utt00009,open
ictr_akayesu_nan_nan_5_utt00010,open
ictr_akayesu_nan_nan_5_utt00011,open
ictr_akayesu_nan_nan_5_utt00012,open
ictr_akayesu_nan_nan_5_utt00013,open
ictr_akayesu_nan_nan_5_utt00014,open
ictr_akayesu_nan_nan_5_utt00015,open
ictr_akayesu_nan_nan_5_utt00016,open
ictr_akayesu_nan_nan_5_utt00017,open
ictr_akayesu_nan_nan_5_utt00018,open
ictr_akayesu_nan_nan_5_utt00019,open
ictr_akayesu_nan_nan_5_utt00020,open
ictr_akayesu_nan_nan_5_utt00021,open
ictr_akayesu_nan_nan_5_utt00022,open
ictr_akayesu_nan_nan_5_utt00023,open
ictr_akayesu_nan_nan_5_utt00024,open
ictr_akayesu_nan_nan_5_utt00025,open
ictr_akayesu_nan_nan_5_utt00026,open
ictr_akayesu_nan_nan_5_utt00027,open
ictr_akayesu_nan_nan_5_utt00028,open
ictr_akayesu_nan_nan_5_utt00029,open
ictr_akayesu_nan_nan_5_utt00030,open
ictr_akayesu_nan_nan_5_utt00031,open
ictr_akayesu_nan_nan_5_utt00032,open
ictr_akayesu_nan_nan_5_utt00033,open
ictr_akayesu_nan_nan_5_utt00034,open
ictr_akayesu_nan_nan_5_utt00035,open
ictr_akayesu_nan_nan_5_utt00036,open
ictr_akayesu_nan_nan_5_utt00037,open
ictr_akayesu_nan_nan_5_utt00038,open
ictr_akayesu_nan_nan_5_utt00039,open
ictr_akayesu_nan_nan_5_utt00040,open
ictr_akayesu_nan_nan_5_utt00041,open
ictr_akayesu_nan_nan_5_utt00042,open
ictr_akayesu_nan_nan_5_utt00043,open
ictr_akayesu_nan_nan_5_utt00044,open
ictr_akayesu_nan_nan_5_utt00045,open
ictr_akayesu_nan_nan_5_utt00046,open
ictr_akayesu_nan_nan_5_utt00047,open
ictr_akayesu_nan_nan_5_utt00048,open
ictr_akayesu_nan_nan_5_utt00049,open
ictr_akayesu_nan_nan_5_utt00050,open
ictr_akayesu_nan_nan_5_utt00051,open
ictr_akayesu_nan_nan_5_utt00052,open
ictr_akayesu_nan_nan_5_utt00053,open
ictr_akayesu_nan_nan_5_utt00054,open
ictr_akayesu_nan_nan_5_utt00055,open
ictr_akayesu_nan_nan_5_utt00056,open
ictr_akayesu_nan_nan_5_utt00057,open
ictr_akayesu_nan_nan_5_utt00058,open
ictr_akayesu_nan_nan_5_utt00059,open
ictr_akayesu_nan_nan_5_utt00060,open
ictr_akayesu_nan_nan_5_utt00061,open
ictr_akayesu_nan_nan_5_utt00062,open
ictr_akayesu_nan_nan_5_utt00063,open
ictr_akayesu_nan_nan_5_utt00064,open
ictr_akayesu_nan_nan_5_utt00065,open
ictr_akayesu_nan_nan_5_utt00066,open
ictr_akayesu_nan_nan_5_utt00067,open
ictr_akayesu_nan_nan_5_utt00068,open
ictr_akayesu_nan_nan_5_utt00069,open
ictr_akayesu_nan_nan_5_utt00070,open
ictr_akayesu_nan_nan_5_utt00071,open
ictr_akayesu_nan_nan_5_utt00072,open
ictr_akayesu_nan_nan_5_utt00073,open
ictr_akayesu_nan_nan_5_utt00074,open
ictr_akayesu_nan_nan_5_utt00075,open
ictr_akayesu_nan_nan_5_utt00076,open
ictr_akayesu_nan_nan_5_utt00077,open
ictr_akayesu_nan_nan_5_utt00078,open
ictr_akayesu_nan_nan_5_utt00079,open
ictr_akayesu_nan_nan_5_utt00080,open
ictr_akayesu_nan_nan_5_utt00081,open
ictr_akayesu_nan_nan_5_utt00082,open
ictr_akayesu_nan_nan_5_utt00083,open
ictr_akayesu_nan_nan_5_utt00084,open
ictr_akayesu_nan_nan_5_utt00085,open
ictr_akayesu_nan_nan_5_utt00086,open
ictr_akayesu_nan_nan_5_utt00087,open
ictr_akayesu_nan_nan_5_utt00088,open
ictr_akayesu_nan_nan_5_utt00089,open
ictr_akayesu_nan_nan_5_utt00090,open
ictr_akayesu_nan_nan_5_utt00091,open
ictr_akayesu_nan_nan_5_utt00092,open
ictr_akayesu_nan_nan_5_utt00093,open
ictr_akayesu_nan_nan_5_utt00094,open
ictr_akayesu_nan_nan_5_utt00095,open
ictr_akayesu_nan_nan_5_utt00096,open
ictr_akayesu_nan_nan_5_utt00097,open
ictr_akayesu_nan_nan_5_utt00098,open
ictr_akayesu_nan_nan_5_utt00099,open
ictr_akayesu_nan_nan_5_utt00100,open
ictr_akayesu_nan_nan_5_utt00101,open
ictr_akayesu_nan_nan_5_utt00102,open
ictr_akayesu_nan_nan_5_utt00103,open
ictr_akayesu_nan_nan_5_utt00104,open
ictr_akayesu_nan_nan_5_utt00105,open
ictr_akayesu_nan_nan_5_utt00106,open
ictr_akayesu_nan_nan_5_utt00107,open
ictr_akayesu_nan_nan_5_utt00108,open
ictr_akayesu_nan_nan_5_utt00109,open
ictr_akayesu_nan_nan_5_utt00110,open
ictr_akayesu_nan_nan_5_utt00111,open
ictr_akayesu_nan_nan_5_utt00112,open
ictr_akayesu_nan_nan_5_utt00113,open
ictr_akayesu_nan_nan_5_utt00114,open
ictr_akayesu_nan_nan_5_utt00115,open
ictr_akayesu_nan_nan_5_utt00116,open
ictr_akayesu_nan_nan_5_utt00117,open
ictr_akayesu_nan_nan_5_utt00118,open
ictr_akayesu_nan_nan_5_utt00119,open
ictr_akayesu_nan_nan_5_utt00120,open
ictr_akayesu_nan_nan_5_utt00121,open
ictr_akayesu_nan_nan_5_utt00122,open
ictr_akayesu_nan_nan_5_utt00123,open
ictr_akayesu_nan_nan_5_utt00124,open
ictr_akayesu_nan_nan_5_utt00125,open
ictr_akayesu_nan_nan_5_utt00126,open
ictr_akayesu_nan_nan_5_utt00127,open
ictr_akayesu_nan_nan_5_utt00128,open
ictr_akayesu_nan_nan_5_utt00129,open
ictr_akayesu_nan_nan_5_utt00130,open
ictr_akayesu_nan_nan_5_utt00131,open
ictr_akayesu_nan_nan_5_utt00132,open
ictr_akayesu_nan_nan_5_utt00133,open
ictr_akayesu_nan_nan_5_utt00134,open
ictr_akayesu_nan_nan_5_utt00135,open
ictr_akayesu_nan_nan_5_utt00136,open
ictr_akayesu_nan_nan_5_utt00137,open
ictr_akayesu_nan_nan_5_utt00138,open
ictr_akayesu_nan_nan_5_utt00139,open
ictr_akayesu_nan_nan_5_utt00140,open
ictr_akayesu_nan_nan_5_utt00141,open
ictr_akayesu_nan_nan_5_utt00142,open
ictr_akayesu_nan_nan_5_utt00143,open
ictr_akayesu_nan_nan_5_utt00144,open
ictr_akayesu_nan_nan_5_utt00145,open
ictr_akayesu_nan_nan_5_utt00146,open
ictr_akayesu_nan_nan_5_utt00147,open
ictr_akayesu_nan_nan_5_utt00148,open
ictr_akayesu_nan_nan_5_utt00149,open
ictr_akayesu_nan_nan_5_utt00150,open
ictr_akayesu_nan_nan_5_utt00151,open
ictr_akayesu_nan_nan_5_utt00152,open
ictr_akayesu_nan_nan_5_utt00153,open
ictr_akayesu_nan_nan_5_utt00154,open
ictr_akayesu_nan_nan_5_utt00155,open
ictr_akayesu_nan_nan_5_utt00156,open
ictr_akayesu_nan_nan_5_utt00157,open
ictr_akayesu_nan_nan_5_utt00158,open
ictr_akayesu_nan_nan_5_utt00159,open
ictr_akayesu_nan_nan_5_utt00160,open
ictr_akayesu_nan_nan_5_utt00161,open
ictr_akayesu_nan_nan_5_utt00162,open
ictr_akayesu_nan_nan_5_utt00163,open
ictr_akayesu_nan_nan_5_utt00164,open
ictr_akayesu_nan_nan_5_utt00165,open
ictr_akayesu_nan_nan_5_utt00166,open
ictr_akayesu_nan_nan_5_utt00167,open
ictr_akayesu_nan_nan_5_utt00168,open
ictr_akayesu_nan_nan_5_utt00169,open
ictr_akayesu_nan_nan_5_utt00170,open
ictr_akayesu_nan_nan_5_utt00171,open
ictr_akayesu_nan_nan_5_utt00172,open
ictr_akayesu_nan_nan_5_utt00173,open
ictr_akayesu_nan_nan_5_utt00174,open
ictr_akayesu_nan_nan_5_utt00175,open
ictr_akayesu_nan_nan_5_utt00176,open
ictr_akayesu_nan_nan_5_utt00177,open
ictr_akayesu_nan_nan_5_utt00178,open
ictr_akayesu_nan_nan_5_utt00179,open
ictr_akayesu_nan_nan_5_utt00180,open
ictr_akayesu_nan_nan_5_utt00181,open
ictr_akayesu_nan_nan_5_utt00182,open
ictr_akayesu_nan_nan_5_utt00183,open
ictr_akayesu_nan_nan_5_utt00184,open
ictr_akayesu_nan_nan_5_utt00185,open
ictr_akayesu_nan_nan_5_utt00186,open
ictr_akayesu_nan_nan_5_utt00187,open
ictr_akayesu_nan_nan_5_utt00188,open
ictr_akayesu_nan_nan_5_utt00189,open
ictr_akayesu_nan_nan_5_utt00190,open
ictr_akayesu_nan_nan_5_utt00191,open
ictr_akayesu_nan_nan_5_utt00192,open
ictr_akayesu_nan_nan_5_utt00193,open
ictr_akayesu_nan_nan_5_utt00194,open
ictr_akayesu_nan_nan_5_utt00195,open
ictr_akayesu_nan_nan_5_utt00196,open
ictr_akayesu_nan_nan_5_utt00197,open
ictr_akayesu_nan_nan_5_utt00198,open
ictr_akayesu_nan_nan_5_utt00199,open
ictr_akayesu_nan_nan_5_utt00200,open
ictr_akayesu_nan_nan_5_utt00201,open
ictr_akayesu_nan_nan_5_utt00202,open
ictr_akayesu_nan_nan_5_utt00203,open
ictr_akayesu_nan_nan_5_utt00204,open
ictr_akayesu_nan_nan_5_utt00205,open
ictr_akayesu_nan_nan_5_utt00206,open
ictr_akayesu_nan_nan_5_utt00207,open
ictr_akayesu_nan_nan_5_utt00208,open
ictr_akayesu_nan_nan_5_utt00209,open
ictr_akayesu_nan_nan_5_utt00210,open
ictr_akayesu_nan_nan_5_utt00211,open
ictr_akayesu_nan_nan_5_utt00212,open
ictr_akayesu_nan_nan_5_utt00213,open
ictr_akayesu_nan_nan_5_utt00214,open
ictr_akayesu_nan_nan_5_utt00215,open
ictr_akayesu_nan_nan_5_utt00216,open
ictr_akayesu_nan_nan_5_utt00217,open
ictr_akayesu_nan_nan_5_utt00218,open
ictr_akayesu_nan_nan_5_utt00219,open
ictr_akayesu_nan_nan_5_utt00220,open
ictr_akayesu_nan_nan_5_utt00221,open
ictr_akayesu_nan_nan_5_utt00222,open
ictr_akayesu_nan_nan_5_utt00223,open
ictr_akayesu_nan_nan_5_utt00224,open
ictr_akayesu_nan_nan_5_utt00225,open
ictr_akayesu_nan_nan_5_utt00226,open
ictr_akayesu_nan_nan_5_utt00227,open
ictr_akayesu_nan_nan_5_utt00228,open
ictr_akayesu_nan_nan_5_utt00229,open
ictr_akayesu_nan_nan_5_utt00230,open
ictr_akayesu_nan_nan_5_utt00231,open
ictr_akayesu_nan_nan_5_utt00232,open
ictr_akayesu_nan_nan_5_utt00233,open
ictr_akayesu_nan_nan_5_utt00234,open
ictr_akayesu_nan_nan_5_utt00235,open
